          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.700    17    17    17.0    170  57287 |   10  6701    0.0080    0.0008    0.0000 |
    6.710    17    17    17.0    170  57457 |   10  6711    0.0081    0.0008    0.0000 |
    6.720    17    17    17.0    170  57627 |   10  6721    0.0082    0.0008    0.0000 |
    6.730    17    17    17.0    170  57797 |   10  6731    0.0077    0.0008    0.0000 |
    6.740    17    17    17.0    170  57967 |   10  6741    0.0076    0.0008    0.0000 |
    6.750    17    17    17.0    170  58137 |   10  6751    0.0077    0.0008    0.0000 |
    6.760    17    17    17.0    170  58307 |   10  6761    0.0080    0.0008    0.0000 |
    6.770    17    17    17.0    170  58477 |   10  6771    0.0082    0.0008    0.0000 |
    6.780    17    17    17.0    170  58647 |   10  6781    0.0078    0.0008    0.0000 |
    6.790    17    17    17.0    170  58817 |   10  6791    0.0080    0.0008    0.0000 |
    6.800    17    17    17.0    170  58987 |   10  6801    0.0085    0.0009    0.0001 |
    6.810    17    17    17.0    170  59157 |   10  6811    0.0082    0.0008    0.0000 |
    6.820    17    17    17.0    170  59327 |   10  6821    0.0077    0.0008    0.0000 |
    6.830    17    17    17.0    170  59497 |   10  6831    0.0080    0.0008    0.0000 |
    6.840    17    17    17.0    170  59667 |   10  6841    0.0077    0.0008    0.0000 |
    6.850    17    17    17.0    170  59837 |   10  6851    0.0084    0.0008    0.0000 |
    6.860    17    17    17.0    170  60007 |   10  6861    0.0078    0.0008    0.0000 |
    6.870    17    17    17.0    170  60177 |   10  6871    0.0080    0.0008    0.0000 |
    6.880    17    17    17.0    170  60347 |   10  6881    0.0080    0.0008    0.0000 |
    6.890    17    17    17.0    170  60517 |   10  6891    0.0079    0.0008    0.0000 |
    6.900    17    17    17.0    170  60687 |   10  6901    0.0079    0.0008    0.0000 |
    6.910    17    17    17.0    170  60857 |   10  6911    0.0081    0.0008    0.0000 |
    6.920    17    17    17.0    170  61027 |   10  6921    0.0081    0.0008    0.0000 |
    6.930    17    17    17.0    170  61197 |   10  6931    0.0082    0.0008    0.0000 |
    6.940    17    17    17.0    170  61367 |   10  6941    0.0079    0.0008    0.0000 |
    6.950    17    17    17.0    170  61537 |   10  6951    0.0079    0.0008    0.0000 |
    6.960    17    17    17.0    170  61707 |   10  6961    0.0081    0.0008    0.0000 |
    6.970    17    17    17.0    170  61877 |   10  6971    0.0081    0.0008    0.0000 |
    6.980    17    17    17.0    170  62047 |   10  6981    0.0082    0.0008    0.0000 |
    6.990    17    17    17.0    170  62217 |   10  6991    0.0078    0.0008    0.0000 |
    7.000    17    17    17.0    170  62387 |   10  7001    0.0079    0.0008    0.0000 |
    7.010    17    17    17.0    170  62557 |   10  7011    0.0082    0.0008    0.0000 |
    7.020    17    17    17.0    170  62727 |   10  7021    0.0078    0.0008    0.0000 |
    7.030    17    17    17.0    170  62897 |   10  7031    0.0078    0.0008    0.0000 |
    7.040    17    17    17.0    170  63067 |   10  7041    0.0082    0.0008    0.0000 |
    7.050    17    17    17.0    170  63237 |   10  7051    0.0081    0.0008    0.0000 |
    7.060    16    17    16.7    167  63404 |   10  7061    0.0080    0.0008    0.0000 |
    7.070    16    17    16.3    163  63567 |   10  7071    0.0080    0.0008    0.0000 |
    7.080    17    17    17.0    170  63737 |   10  7081    0.0083    0.0008    0.0000 |
    7.090    17    17    17.0    170  63907 |   10  7091    0.0082    0.0008    0.0000 |
    7.100    17    17    17.0    170  64077 |   10  7101    0.0078    0.0008    0.0000 |
    7.110    17    17    17.0    170  64247 |   10  7111    0.0078    0.0008    0.0000 |
    7.120    17    17    17.0    170  64417 |   10  7121    0.0078    0.0008    0.0000 |
    7.130    17    17    17.0    170  64587 |   10  7131    0.0083    0.0008    0.0000 |
    7.140    17    17    17.0    170  64757 |   10  7141    0.0082    0.0008    0.0000 |
    7.150    17    17    17.0    170  64927 |   10  7151    0.0081    0.0008    0.0000 |
    7.160    17    17    17.0    170  65097 |   10  7161    0.0078    0.0008    0.0000 |
    7.170    17    17    17.0    170  65267 |   10  7171    0.0077    0.0008    0.0000 |
    7.180    17    17    17.0    170  65437 |   10  7181    0.0081    0.0008    0.0000 |
    7.190    17    17    17.0    170  65607 |   10  7191    0.0077    0.0008    0.0000 |
    7.200    17    17    17.0    170  65777 |   10  7201    0.0082    0.0008    0.0000 |
    7.210    17    17    17.0    170  65947 |   10  7211    0.0076    0.0008    0.0000 |
    7.220    17    17    17.0    170  66117 |   10  7221    0.0080    0.0008    0.0000 |
    7.230    17    17    17.0    170  66287 |   10  7231    0.0079    0.0008    0.0000 |
    7.240    17    17    17.0    170  66457 |   10  7241    0.0081    0.0008    0.0000 |
    7.250    17    17    17.0    170  66627 |   10  7251    0.0081    0.0008    0.0000 |
    7.260    17    17    17.0    170  66797 |   10  7261    0.0081    0.0008    0.0000 |
    7.270    17    17    17.0    170  66967 |   10  7271    0.0078    0.0008    0.0000 |
    7.280    17    17    17.0    170  67137 |   10  7281    0.0081    0.0008    0.0000 |
    7.290    17    17    17.0    170  67307 |   10  7291    0.0084    0.0008    0.0000 |
    7.300    17    17    17.0    170  67477 |   10  7301    0.0075    0.0008    0.0000 |
    7.310    17    17    17.0    170  67647 |   10  7311    0.0084    0.0008    0.0000 |
    7.320    17    17    17.0    170  67817 |   10  7321    0.0078    0.0008    0.0000 |
    7.330    17    17    17.0    170  67987 |   10  7331    0.0077    0.0008    0.0000 |
    7.340    17    17    17.0    170  68157 |   10  7341    0.0082    0.0008    0.0000 |
    7.350    17    17    17.0    170  68327 |   10  7351    0.0080    0.0008    0.0000 |
    7.360    17    17    17.0    170  68497 |   10  7361    0.0083    0.0008    0.0000 |
    7.370    17    17    17.0    170  68667 |   10  7371    0.0082    0.0008    0.0000 |
    7.380    17    17    17.0    170  68837 |   10  7381    0.0081    0.0008    0.0000 |
    7.390    17    17    17.0    170  69007 |   10  7391    0.0079    0.0008    0.0000 |
    7.400    17    17    17.0    170  69177 |   10  7401    0.0089    0.0009    0.0001 |
    7.410    17    17    17.0    170  69347 |   10  7411    0.0085    0.0009    0.0001 |
    7.420    17    17    17.0    170  69517 |   10  7421    0.0080    0.0008    0.0000 |
    7.430    17    17    17.0    170  69687 |   10  7431    0.0085    0.0008    0.0000 |
    7.440    17    17    17.0    170  69857 |   10  7441    0.0087    0.0009    0.0001 |
    7.450    17    17    17.0    170  70027 |   10  7451    0.0082    0.0008    0.0000 |
    7.460    17    17    17.0    170  70197 |   10  7461    0.0088    0.0009    0.0001 |
    7.470    17    17    17.0    170  70367 |   10  7471    0.0087    0.0009    0.0001 |
    7.480    17    17    17.0    170  70537 |   10  7481    0.0088    0.0009    0.0001 |
    7.490    17    17    17.0    170  70707 |   10  7491    0.0083    0.0008    0.0000 |
    7.500    17    17    17.0    170  70877 |   10  7501    0.0078    0.0008    0.0000 |
    7.510    17    17    17.0    170  71047 |   10  7511    0.0080    0.0008    0.0000 |
    7.520    17    17    17.0    170  71217 |   10  7521    0.0079    0.0008    0.0000 |
    7.530    17    17    17.0    170  71387 |   10  7531    0.0081    0.0008    0.0000 |
    7.540    17    17    17.0    170  71557 |   10  7541    0.0080    0.0008    0.0000 |
    7.550    17    17    17.0    170  71727 |   10  7551    0.0078    0.0008    0.0000 |
    7.560    17    17    17.0    170  71897 |   10  7561    0.0085    0.0009    0.0001 |
    7.570    17    17    17.0    170  72067 |   10  7571    0.0083    0.0008    0.0000 |
    7.580    17    17    17.0    170  72237 |   10  7581    0.0084    0.0008    0.0000 |
    7.590    17    17    17.0    170  72407 |   10  7591    0.0077    0.0008    0.0000 |
    7.600    17    17    17.0    170  72577 |   10  7601    0.0082    0.0008    0.0000 |
    7.610    17    17    17.0    170  72747 |   10  7611    0.0082    0.0008    0.0000 |
    7.620    17    17    17.0    170  72917 |   10  7621    0.0087    0.0009    0.0001 |
    7.630    17    17    17.0    170  73087 |   10  7631    0.0091    0.0009    0.0001 |
    7.640    17    17    17.0    170  73257 |   10  7641    0.0090    0.0009    0.0001 |
    7.650    17    17    17.0    170  73427 |   10  7651    0.0091    0.0009    0.0001 |
    7.660    17    17    17.0    170  73597 |   10  7661    0.0092    0.0009    0.0001 |
    7.670    17    17    17.0    170  73767 |   10  7671    0.0088    0.0009    0.0001 |
    7.680    17    18    17.9    179  73946 |   10  7681    0.0085    0.0008    0.0000 |
    7.690    18    18    18.0    180  74126 |   10  7691    0.0085    0.0008    0.0000 |
    7.700    18    18    18.0    180  74306 |   10  7701    0.0084    0.0008    0.0000 |
    7.710    18    18    18.0    180  74486 |   10  7711    0.0083    0.0008    0.0000 |
    7.720    18    18    18.0    180  74666 |   10  7721    0.0092    0.0009    0.0001 |
    7.730    18    18    18.0    180  74846 |   10  7731    0.0092    0.0009    0.0001 |
    7.740    18    18    18.0    180  75026 |   10  7741    0.0091    0.0009    0.0001 |
    7.750    18    18    18.0    180  75206 |   10  7751    0.0091    0.0009    0.0001 |
    7.760    18    18    18.0    180  75386 |   10  7761    0.0087    0.0009    0.0000 |
    7.770    18    18    18.0    180  75566 |   10  7771    0.0091    0.0009    0.0001 |
    7.780    16    18    17.8    178  75744 |   10  7781    0.0098    0.0010    0.0001 |
    7.790    17    18    17.9    179  75923 |   10  7791    0.0081    0.0008    0.0000 |
    7.800    17    18    17.8    178  76101 |   10  7801    0.0089    0.0009    0.0001 |
    7.810    18    18    18.0    180  76281 |   10  7811    0.0086    0.0009    0.0000 |
    7.820    17    18    17.9    179  76460 |   10  7821    0.0087    0.0009    0.0000 |
    7.830    18    18    18.0    180  76640 |   10  7831    0.0104    0.0010    0.0001 |
    7.840    17    17    17.0    170  76810 |   10  7841    0.0099    0.0010    0.0001 |
    7.850    17    18    17.4    174  76984 |   10  7851    0.0083    0.0008    0.0000 |
    7.860    17    18    17.9    179  77163 |   10  7861    0.0080    0.0008    0.0000 |
    7.870    18    18    18.0    180  77343 |   10  7871    0.0086    0.0009    0.0000 |
    7.880    18    18    18.0    180  77523 |   10  7881    0.0093    0.0009    0.0001 |
    7.890    18    18    18.0    180  77703 |   10  7891    0.0101    0.0010    0.0001 |
    7.900    18    18    18.0    180  77883 |   10  7901    0.0087    0.0009    0.0000 |
    7.910    18    18    18.0    180  78063 |   10  7911    0.0093    0.0009    0.0001 |
    7.920    18    18    18.0    180  78243 |   10  7921    0.0089    0.0009    0.0000 |
    7.930    17    18    17.9    179  78422 |   10  7931    0.0081    0.0008    0.0000 |
    7.940    18    18    18.0    180  78602 |   10  7941    0.0081    0.0008    0.0000 |
    7.950    18    18    18.0    180  78782 |   10  7951    0.0082    0.0008    0.0000 |
    7.960    18    18    18.0    180  78962 |   10  7961    0.0082    0.0008    0.0000 |
    7.970    18    18    18.0    180  79142 |   10  7971    0.0085    0.0008    0.0000 |
    7.980    18    18    18.0    180  79322 |   10  7981    0.0083    0.0008    0.0000 |
    7.990    18    18    18.0    180  79502 |   10  7991    0.0096    0.0010    0.0001 |
    8.000    18    18    18.0    180  79682 |   10  8001    0.0103    0.0010    0.0001 |
    8.010    18    18    18.0    180  79862 |   10  8011    0.0083    0.0008    0.0000 |
    8.020    18    18    18.0    180  80042 |   10  8021    0.0092    0.0009    0.0001 |
    8.030    18    18    18.0    180  80222 |   10  8031    0.0088    0.0009    0.0000 |
    8.040    18    18    18.0    180  80402 |   10  8041    0.0092    0.0009    0.0001 |
    8.050    18    18    18.0    180  80582 |   10  8051    0.0091    0.0009    0.0001 |
    8.060    17    18    17.6    176  80758 |   10  8061    0.0088    0.0009    0.0000 |
    8.070    17    18    17.8    178  80936 |   10  8071    0.0084    0.0008    0.0000 |
    8.080    17    18    17.3    173  81109 |   10  8081    0.0082    0.0008    0.0000 |
    8.090    18    18    18.0    180  81289 |   10  8091    0.0089    0.0009    0.0000 |
    8.100    18    18    18.0    180  81469 |   10  8101    0.0093    0.0009    0.0001 |
    8.110    18    18    18.0    180  81649 |   10  8111    0.0086    0.0009    0.0000 |
    8.120    18    18    18.0    180  81829 |   10  8121    0.0088    0.0009    0.0000 |
    8.130    18    18    18.0    180  82009 |   10  8131    0.0091    0.0009    0.0001 |
    8.140    18    18    18.0    180  82189 |   10  8141    0.0085    0.0008    0.0000 |
    8.150    18    18    18.0    180  82369 |   10  8151    0.0086    0.0009    0.0000 |
    8.160    18    19    18.3    183  82552 |   10  8161    0.0095    0.0010    0.0001 |
    8.170    18    18    18.0    180  82732 |   10  8171    0.0091    0.0009    0.0001 |
    8.180    18    18    18.0    180  82912 |   10  8181    0.0085    0.0009    0.0000 |
    8.190    18    18    18.0    180  83092 |   10  8191    0.0093    0.0009    0.0001 |
    8.200    17    18    17.8    178  83270 |   10  8201    0.0085    0.0009    0.0000 |
    8.210    18    18    18.0    180  83450 |   10  8211    0.0086    0.0009    0.0000 |
    8.220    18    18    18.0    180  83630 |   10  8221    0.0081    0.0008    0.0000 |
    8.230    18    18    18.0    180  83810 |   10  8231    0.0085    0.0008    0.0000 |
    8.240    18    18    18.0    180  83990 |   10  8241    0.0083    0.0008    0.0000 |
    8.250    18    18    18.0    180  84170 |   10  8251    0.0082    0.0008    0.0000 |
    8.260    18    18    18.0    180  84350 |   10  8261    0.0087    0.0009    0.0000 |
    8.270    18    18    18.0    180  84530 |   10  8271    0.0083    0.0008    0.0000 |
    8.280    18    18    18.0    180  84710 |   10  8281    0.0086    0.0009    0.0000 |
    8.290    18    18    18.0    180  84890 |   10  8291    0.0086    0.0009    0.0000 |
    8.300    18    18    18.0    180  85070 |   10  8301    0.0083    0.0008    0.0000 |
    8.310    18    18    18.0    180  85250 |   10  8311    0.0081    0.0008    0.0000 |
    8.320    18    18    18.0    180  85430 |   10  8321    0.0085    0.0009    0.0000 |
    8.330    18    18    18.0    180  85610 |   10  8331    0.0082    0.0008    0.0000 |
    8.340    18    18    18.0    180  85790 |   10  8341    0.0083    0.0008    0.0000 |
    8.350    18    18    18.0    180  85970 |   10  8351    0.0082    0.0008    0.0000 |
    8.360    18    18    18.0    180  86150 |   10  8361    0.0080    0.0008    0.0000 |
    8.370    18    18    18.0    180  86330 |   10  8371    0.0092    0.0009    0.0001 |
    8.380    18    18    18.0    180  86510 |   10  8381    0.0086    0.0009    0.0000 |
    8.390    18    18    18.0    180  86690 |   10  8391    0.0082    0.0008    0.0000 |
    8.400    18    18    18.0    180  86870 |   10  8401    0.0085    0.0009    0.0000 |
    8.410    18    18    18.0    180  87050 |   10  8411    0.0088    0.0009    0.0000 |
    8.420    18    18    18.0    180  87230 |   10  8421    0.0082    0.0008    0.0000 |
    8.430    18    18    18.0    180  87410 |   10  8431    0.0085    0.0009    0.0000 |
    8.440    18    18    18.0    180  87590 |   10  8441    0.0080    0.0008    0.0000 |
    8.450    18    18    18.0    180  87770 |   10  8451    0.0082    0.0008    0.0000 |
    8.460    18    18    18.0    180  87950 |   10  8461    0.0084    0.0008    0.0000 |
    8.470    18    18    18.0    180  88130 |   10  8471    0.0084    0.0008    0.0000 |
    8.480    18    18    18.0    180  88310 |   10  8481    0.0082    0.0008    0.0000 |
    8.490    18    19    18.3    183  88493 |   10  8491    0.0081    0.0008    0.0000 |
    8.500    19    19    19.0    190  88683 |   10  8501    0.0087    0.0009    0.0000 |
    8.510    18    19    18.9    189  88872 |   10  8511    0.0084    0.0008    0.0000 |
    8.520    18    19    18.6    186  89058 |   10  8521    0.0089    0.0009    0.0000 |
    8.530    18    19    18.4    184  89242 |   10  8531    0.0084    0.0008    0.0000 |
    8.540    18    19    18.2    182  89424 |   10  8541    0.0080    0.0008    0.0000 |
    8.550    18    19    18.7    187  89611 |   10  8551    0.0089    0.0009    0.0000 |
    8.560    18    19    18.4    184  89795 |   10  8561    0.0086    0.0009    0.0000 |
    8.570    18    18    18.0    180  89975 |   10  8571    0.0081    0.0008    0.0000 |
    8.580    18    18    18.0    180  90155 |   10  8581    0.0083    0.0008    0.0000 |
    8.590    18    18    18.0    180  90335 |   10  8591    0.0085    0.0008    0.0000 |
    8.600    18    18    18.0    180  90515 |   10  8601    0.0085    0.0009    0.0000 |
    8.610    18    18    18.0    180  90695 |   10  8611    0.0083    0.0008    0.0000 |
    8.620    18    18    18.0    180  90875 |   10  8621    0.0085    0.0009    0.0000 |
    8.630    18    18    18.0    180  91055 |   10  8631    0.0080    0.0008    0.0000 |
    8.640    18    18    18.0    180  91235 |   10  8641    0.0085    0.0008    0.0000 |
    8.650    18    18    18.0    180  91415 |   10  8651    0.0084    0.0008    0.0000 |
    8.660    18    18    18.0    180  91595 |   10  8661    0.0086    0.0009    0.0000 |
    8.670    18    18    18.0    180  91775 |   10  8671    0.0081    0.0008    0.0000 |
    8.680    18    18    18.0    180  91955 |   10  8681    0.0083    0.0008    0.0000 |
    8.690    18    18    18.0    180  92135 |   10  8691    0.0090    0.0009    0.0000 |
    8.700    18    18    18.0    180  92315 |   10  8701    0.0090    0.0009    0.0001 |
    8.710    18    18    18.0    180  92495 |   10  8711    0.0093    0.0009    0.0001 |
    8.720    18    18    18.0    180  92675 |   10  8721    0.0091    0.0009    0.0001 |
    8.730    18    18    18.0    180  92855 |   10  8731    0.0095    0.0010    0.0001 |
    8.740    18    18    18.0    180  93035 |   10  8741    0.0090    0.0009    0.0000 |
    8.750    18    18    18.0    180  93215 |   10  8751    0.0089    0.0009    0.0000 |
    8.760    18    18    18.0    180  93395 |   10  8761    0.0084    0.0008    0.0000 |
    8.770    18    18    18.0    180  93575 |   10  8771    0.0084    0.0008    0.0000 |
    8.780    18    18    18.0    180  93755 |   10  8781    0.0085    0.0008    0.0000 |
    8.790    18    18    18.0    180  93935 |   10  8791    0.0089    0.0009    0.0000 |
    8.800    18    18    18.0    180  94115 |   10  8801    0.0089    0.0009    0.0000 |
    8.810    18    18    18.0    180  94295 |   10  8811    0.0091    0.0009    0.0001 |
    8.820    17    18    17.9    179  94474 |   10  8821    0.0091    0.0009    0.0001 |
    8.830    17    18    17.6    176  94650 |   10  8831    0.0080    0.0008    0.0000 |
    8.840    17    17    17.0    170  94820 |   10  8841    0.0083    0.0008    0.0000 |
    8.850    17    17    17.0    170  94990 |   10  8851    0.0085    0.0009    0.0001 |
    8.860    17    17    17.0    170  95160 |   10  8861    0.0085    0.0009    0.0001 |
    8.870    17    17    17.0    170  95330 |   10  8871    0.0084    0.0008    0.0000 |
    8.880    17    17    17.0    170  95500 |   10  8881    0.0079    0.0008    0.0000 |
    8.890    17    17    17.0    170  95670 |   10  8891    0.0081    0.0008    0.0000 |
    8.900    17    17    17.0    170  95840 |   10  8901    0.0079    0.0008    0.0000 |
    8.910    17    17    17.0    170  96010 |   10  8911    0.0079    0.0008    0.0000 |
    8.920    16    17    16.1    161  96171 |   10  8921    0.0087    0.0009    0.0001 |
    8.930    16    16    16.0    160  96331 |   10  8931    0.0076    0.0008    0.0000 |
    8.940    16    16    16.0    160  96491 |   10  8941    0.0077    0.0008    0.0000 |
    8.950    16    16    16.0    160  96651 |   10  8951    0.0077    0.0008    0.0000 |
    8.960    16    16    16.0    160  96811 |   10  8961    0.0077    0.0008    0.0000 |
    8.970    16    16    16.0    160  96971 |   10  8971    0.0078    0.0008    0.0000 |
    8.980    16    16    16.0    160  97131 |   10  8981    0.0086    0.0009    0.0001 |
    8.990    16    16    16.0    160  97291 |   10  8991    0.0074    0.0007    0.0000 |
    9.000    16    16    16.0    160  97451 |   10  9001    0.0076    0.0008    0.0000 |
    9.010    16    16    16.0    160  97611 |   10  9011    0.0076    0.0008    0.0000 |
    9.020    16    16    16.0    160  97771 |   10  9021    0.0076    0.0008    0.0000 |
    9.030    16    16    16.0    160  97931 |   10  9031    0.0078    0.0008    0.0000 |
    9.040    16    16    16.0    160  98091 |   10  9041    0.0078    0.0008    0.0000 |
    9.050    16    16    16.0    160  98251 |   10  9051    0.0076    0.0008    0.0000 |
    9.060    16    16    16.0    160  98411 |   10  9061    0.0080    0.0008    0.0001 |
    9.070    16    16    16.0    160  98571 |   10  9071    0.0085    0.0009    0.0001 |
    9.080    16    16    16.0    160  98731 |   10  9081    0.0084    0.0008    0.0001 |
    9.090    16    16    16.0    160  98891 |   10  9091    0.0079    0.0008    0.0000 |
    9.100    16    16    16.0    160  99051 |   10  9101    0.0077    0.0008    0.0000 |
    9.110    16    16    16.0    160  99211 |   10  9111    0.0080    0.0008    0.0001 |
    9.120    16    16    16.0    160  99371 |   10  9121    0.0079    0.0008    0.0000 |
    9.130    16    16    16.0    160  99531 |   10  9131    0.0077    0.0008    0.0000 |
    9.140    16    16    16.0    160  99691 |   10  9141    0.0076    0.0008    0.0000 |
    9.150    16    16    16.0    160  99851 |   10  9151    0.0078    0.0008    0.0000 |
    9.160    16    16    16.0    160 100011 |   10  9161    0.0077    0.0008    0.0000 |
    9.170    16    16    16.0    160 100171 |   10  9171    0.0084    0.0008    0.0001 |
    9.180    16    16    16.0    160 100331 |   10  9181    0.0082    0.0008    0.0001 |
    9.190    16    16    16.0    160 100491 |   10  9191    0.0082    0.0008    0.0001 |
    9.200    16    16    16.0    160 100651 |   10  9201    0.0081    0.0008    0.0001 |
    9.210    16    16    16.0    160 100811 |   10  9211    0.0075    0.0007    0.0000 |
    9.220    16    16    16.0    160 100971 |   10  9221    0.0076    0.0008    0.0000 |
    9.230    16    16    16.0    160 101131 |   10  9231    0.0077    0.0008    0.0000 |
    9.240    16    16    16.0    160 101291 |   10  9241    0.0076    0.0008    0.0000 |
    9.250    16    16    16.0    160 101451 |   10  9251    0.0078    0.0008    0.0000 |
    9.260    16    16    16.0    160 101611 |   10  9261    0.0082    0.0008    0.0001 |
    9.270    16    16    16.0    160 101771 |   10  9271    0.0080    0.0008    0.0000 |
    9.280    16    16    16.0    160 101931 |   10  9281    0.0077    0.0008    0.0000 |
    9.290    16    16    16.0    160 102091 |   10  9291    0.0080    0.0008    0.0000 |
    9.300    16    16    16.0    160 102251 |   10  9301    0.0076    0.0008    0.0000 |
    9.310    16    16    16.0    160 102411 |   10  9311    0.0076    0.0008    0.0000 |
    9.320    16    16    16.0    160 102571 |   10  9321    0.0075    0.0007    0.0000 |
    9.330    16    16    16.0    160 102731 |   10  9331    0.0076    0.0008    0.0000 |
    9.340    16    16    16.0    160 102891 |   10  9341    0.0079    0.0008    0.0000 |
    9.350    16    16    16.0    160 103051 |   10  9351    0.0072    0.0007    0.0000 |
    9.360    16    16    16.0    160 103211 |   10  9361    0.0078    0.0008    0.0000 |
    9.370    16    16    16.0    160 103371 |   10  9371    0.0077    0.0008    0.0000 |
    9.380    16    16    16.0    160 103531 |   10  9381    0.0078    0.0008    0.0000 |
    9.390    16    16    16.0    160 103691 |   10  9391    0.0079    0.0008    0.0000 |
    9.400    16    16    16.0    160 103851 |   10  9401    0.0079    0.0008    0.0000 |
    9.410    16    16    16.0    160 104011 |   10  9411    0.0077    0.0008    0.0000 |
    9.420    16    16    16.0    160 104171 |   10  9421    0.0077    0.0008    0.0000 |
    9.430    16    16    16.0    160 104331 |   10  9431    0.0081    0.0008    0.0001 |
    9.440    16    16    16.0    160 104491 |   10  9441    0.0076    0.0008    0.0000 |
    9.450    16    16    16.0    160 104651 |   10  9451    0.0072    0.0007    0.0000 |
    9.460    16    16    16.0    160 104811 |   10  9461    0.0076    0.0008    0.0000 |
    9.470    16    16    16.0    160 104971 |   10  9471    0.0077    0.0008    0.0000 |
    9.480    16    16    16.0    160 105131 |   10  9481    0.0080    0.0008    0.0000 |
    9.490    16    16    16.0    160 105291 |   10  9491    0.0077    0.0008    0.0000 |
    9.500    16    16    16.0    160 105451 |   10  9501    0.0082    0.0008    0.0001 |
    9.510    16    16    16.0    160 105611 |   10  9511    0.0077    0.0008    0.0000 |
    9.520    15    16    15.3    153 105764 |   10  9521    0.0072    0.0007    0.0000 |
    9.530    15    15    15.0    150 105914 |   10  9531    0.0074    0.0007    0.0000 |
    9.540    15    15    15.0    150 106064 |   10  9541    0.0075    0.0007    0.0000 |
    9.550    15    15    15.0    150 106214 |   10  9551    0.0072    0.0007    0.0000 |
    9.560    15    15    15.0    150 106364 |   10  9561    0.0071    0.0007    0.0000 |
    9.570    15    15    15.0    150 106514 |   10  9571    0.0073    0.0007    0.0000 |
    9.580    15    15    15.0    150 106664 |   10  9581    0.0073    0.0007    0.0000 |
    9.590    15    15    15.0    150 106814 |   10  9591    0.0074    0.0007    0.0000 |
    9.600    15    15    15.0    150 106964 |   10  9601    0.0076    0.0008    0.0001 |
    9.610    15    15    15.0    150 107114 |   10  9611    0.0072    0.0007    0.0000 |
    9.620    15    15    15.0    150 107264 |   10  9621    0.0072    0.0007    0.0000 |
    9.630    15    15    15.0    150 107414 |   10  9631    0.0081    0.0008    0.0001 |
    9.640    15    15    15.0    150 107564 |   10  9641    0.0074    0.0007    0.0000 |
    9.650    15    15    15.0    150 107714 |   10  9651    0.0070    0.0007    0.0000 |
    9.660    15    15    15.0    150 107864 |   10  9661    0.0078    0.0008    0.0001 |
    9.670    15    15    15.0    150 108014 |   10  9671    0.0075    0.0008    0.0001 |
    9.680    15    15    15.0    150 108164 |   10  9681    0.0073    0.0007    0.0000 |
    9.690    15    15    15.0    150 108314 |   10  9691    0.0074    0.0007    0.0000 |
    9.700    15    15    15.0    150 108464 |   10  9701    0.0072    0.0007    0.0000 |
    9.710    15    15    15.0    150 108614 |   10  9711    0.0071    0.0007    0.0000 |
    9.720    15    15    15.0    150 108764 |   10  9721    0.0070    0.0007    0.0000 |
    9.730    15    15    15.0    150 108914 |   10  9731    0.0072    0.0007    0.0000 |
    9.740    15    15    15.0    150 109064 |   10  9741    0.0074    0.0007    0.0000 |
    9.750    15    15    15.0    150 109214 |   10  9751    0.0074    0.0007    0.0000 |
    9.760    15    15    15.0    150 109364 |   10  9761    0.0070    0.0007    0.0000 |
    9.770    15    15    15.0    150 109514 |   10  9771    0.0077    0.0008    0.0001 |
    9.780    15    15    15.0    150 109664 |   10  9781    0.0074    0.0007    0.0000 |
    9.790    15    15    15.0    150 109814 |   10  9791    0.0078    0.0008    0.0001 |
    9.800    15    15    15.0    150 109964 |   10  9801    0.0073    0.0007    0.0000 |
    9.810    15    15    15.0    150 110114 |   10  9811    0.0078    0.0008    0.0001 |
    9.820    15    15    15.0    150 110264 |   10  9821    0.0073    0.0007    0.0000 |
    9.830    15    15    15.0    150 110414 |   10  9831    0.0077    0.0008    0.0001 |
    9.840    15    15    15.0    150 110564 |   10  9841    0.0075    0.0008    0.0001 |
    9.850    15    15    15.0    150 110714 |   10  9851    0.0075    0.0007    0.0000 |
    9.860    15    15    15.0    150 110864 |   10  9861    0.0072    0.0007    0.0000 |
    9.870    15    15    15.0    150 111014 |   10  9871    0.0074    0.0007    0.0000 |
    9.880    15    15    15.0    150 111164 |   10  9881    0.0069    0.0007    0.0000 |
    9.890    15    15    15.0    150 111314 |   10  9891    0.0073    0.0007    0.0000 |
    9.900    15    15    15.0    150 111464 |   10  9901    0.0069    0.0007    0.0000 |
    9.910    15    15    15.0    150 111614 |   10  9911    0.0075    0.0007    0.0000 |
    9.920    15    15    15.0    150 111764 |   10  9921    0.0076    0.0008    0.0001 |
    9.930    15    15    15.0    150 111914 |   10  9931    0.0073    0.0007    0.0000 |
    9.940    15    15    15.0    150 112064 |   10  9941    0.0075    0.0007    0.0000 |
    9.950    15    15    15.0    150 112214 |   10  9951    0.0077    0.0008    0.0001 |
    9.960    15    15    15.0    150 112364 |   10  9961    0.0075    0.0007    0.0000 |
    9.970    15    15    15.0    150 112514 |   10  9971    0.0074    0.0007    0.0000 |
    9.980    15    15    15.0    150 112664 |   10  9981    0.0072    0.0007    0.0000 |
    9.990    15    15    15.0    150 112814 |   10  9991    0.0073    0.0007    0.0000 |
   10.000    15    15    15.0    150 112964 |   10 10001    0.0073    0.0007    0.0000 |
