          ----- ----- -------  -----  ----- | ---- ----- --------- --------- --------- |
    6.700     0     0     0.0      0   5989 |   10  6701    0.0071    0.0007    0.0000 |
    6.710     0     0     0.0      0   5989 |   10  6711    0.0070    0.0007    0.0000 |
    6.720     0     1     0.1      1   5990 |   10  6721    0.0081    0.0008    0.0081 |
    6.730     0     0     0.0      0   5990 |   10  6731    0.0075    0.0008    0.0000 |
    6.740     0     0     0.0      0   5990 |   10  6741    0.0068    0.0007    0.0000 |
    6.750     0     0     0.0      0   5990 |   10  6751    0.0057    0.0006    0.0000 |
    6.760     0     0     0.0      0   5990 |   10  6761    0.0068    0.0007    0.0000 |
    6.770     0     0     0.0      0   5990 |   10  6771    0.0086    0.0009    0.0000 |
    6.780     0     0     0.0      0   5990 |   10  6781    0.0062    0.0006    0.0000 |
    6.790     0     1     0.1      1   5991 |   10  6791    0.0068    0.0007    0.0068 |
    6.800     0     0     0.0      0   5991 |   10  6801    0.0068    0.0007    0.0000 |
    6.810     0     0     0.0      0   5991 |   10  6811    0.0074    0.0007    0.0000 |
    6.820     0     0     0.0      0   5991 |   10  6821    0.0073    0.0007    0.0000 |
    6.830     0     0     0.0      0   5991 |   10  6831    0.0065    0.0006    0.0000 |
    6.840     0     0     0.0      0   5991 |   10  6841    0.0058    0.0006    0.0000 |
    6.850     0     0     0.0      0   5991 |   10  6851    0.0056    0.0006    0.0000 |
    6.860     0     0     0.0      0   5991 |   10  6861    0.0081    0.0008    0.0000 |
    6.870     0     0     0.0      0   5991 |   10  6871    0.0072    0.0007    0.0000 |
    6.880     0     1     0.1      1   5992 |   10  6881    0.0069    0.0007    0.0069 |
    6.890     0     0     0.0      0   5992 |   10  6891    0.0064    0.0006    0.0000 |
    6.900     0     0     0.0      0   5992 |   10  6901    0.0072    0.0007    0.0000 |
    6.910     0     0     0.0      0   5992 |   10  6911    0.0084    0.0008    0.0000 |
    6.920     0     0     0.0      0   5992 |   10  6921    0.0063    0.0006    0.0000 |
    6.930     0     0     0.0      0   5992 |   10  6931    0.0071    0.0007    0.0000 |
    6.940     0     0     0.0      0   5992 |   10  6941    0.0089    0.0009    0.0000 |
    6.950     0     1     0.1      1   5993 |   10  6951    0.0074    0.0007    0.0074 |
    6.960     0     0     0.0      0   5993 |   10  6961    0.0081    0.0008    0.0000 |
    6.970     0     0     0.0      0   5993 |   10  6971    0.0067    0.0007    0.0000 |
    6.980     0     0     0.0      0   5993 |   10  6981    0.0069    0.0007    0.0000 |
    6.990     0     0     0.0      0   5993 |   10  6991    0.0080    0.0008    0.0000 |
    7.000     0     0     0.0      0   5993 |   10  7001    0.0064    0.0006    0.0000 |
    7.010     0     0     0.0      0   5993 |   10  7011    0.0070    0.0007    0.0000 |
    7.020     0     0     0.0      0   5993 |   10  7021    0.0065    0.0006    0.0000 |
    7.030     0     1     0.1      1   5994 |   10  7031    0.0062    0.0006    0.0062 |
    7.040     0     0     0.0      0   5994 |   10  7041    0.0089    0.0009    0.0000 |
    7.050     0     0     0.0      0   5994 |   10  7051    0.0064    0.0006    0.0000 |
    7.060     0     0     0.0      0   5994 |   10  7061    0.0063    0.0006    0.0000 |
    7.070     0     1     0.1      1   5995 |   10  7071    0.0067    0.0007    0.0067 |
    7.080     0     0     0.0      0   5995 |   10  7081    0.0081    0.0008    0.0000 |
    7.090     0     0     0.0      0   5995 |   10  7091    0.0080    0.0008    0.0000 |
    7.100     0     0     0.0      0   5995 |   10  7101    0.0060    0.0006    0.0000 |
    7.110     0     0     0.0      0   5995 |   10  7111    0.0067    0.0007    0.0000 |
    7.120     0     0     0.0      0   5995 |   10  7121    0.0064    0.0006    0.0000 |
    7.130     0     0     0.0      0   5995 |   10  7131    0.0086    0.0009    0.0000 |
    7.140     0     0     0.0      0   5995 |   10  7141    0.0069    0.0007    0.0000 |
    7.150     0     0     0.0      0   5995 |   10  7151    0.0062    0.0006    0.0000 |
    7.160     0     1     0.1      1   5996 |   10  7161    0.0068    0.0007    0.0068 |
    7.170     0     0     0.0      0   5996 |   10  7171    0.0079    0.0008    0.0000 |
    7.180     0     0     0.0      0   5996 |   10  7181    0.0072    0.0007    0.0000 |
    7.190     0     0     0.0      0   5996 |   10  7191    0.0067    0.0007    0.0000 |
    7.200     0     0     0.0      0   5996 |   10  7201    0.0061    0.0006    0.0000 |
    7.210     0     0     0.0      0   5996 |   10  7211    0.0065    0.0007    0.0000 |
    7.220     0     0     0.0      0   5996 |   10  7221    0.0084    0.0008    0.0000 |
    7.230     0     0     0.0      0   5996 |   10  7231    0.0063    0.0006    0.0000 |
    7.240     0     0     0.0      0   5996 |   10  7241    0.0057    0.0006    0.0000 |
    7.250     0     0     0.0      0   5996 |   10  7251    0.0062    0.0006    0.0000 |
    7.260     0     1     0.1      1   5997 |   10  7261    0.0067    0.0007    0.0067 |
    7.270     0     0     0.0      0   5997 |   10  7271    0.0075    0.0008    0.0000 |
    7.280     0     0     0.0      0   5997 |   10  7281    0.0062    0.0006    0.0000 |
    7.290     0     0     0.0      0   5997 |   10  7291    0.0062    0.0006    0.0000 |
    7.300     0     0     0.0      0   5997 |   10  7301    0.0068    0.0007    0.0000 |
    7.310     0     0     0.0      0   5997 |   10  7311    0.0087    0.0009    0.0000 |
    7.320     0     0     0.0      0   5997 |   10  7321    0.0069    0.0007    0.0000 |
    7.330     0     1     0.1      1   5998 |   10  7331    0.0071    0.0007    0.0071 |
    7.340     0     0     0.0      0   5998 |   10  7341    0.0064    0.0006    0.0000 |
    7.350     0     0     0.0      0   5998 |   10  7351    0.0084    0.0008    0.0000 |
    7.360     0     0     0.0      0   5998 |   10  7361    0.0084    0.0008    0.0000 |
    7.370     0     1     0.1      1   5999 |   10  7371    0.0067    0.0007    0.0067 |
    7.380     0     0     0.0      0   5999 |   10  7381    0.0057    0.0006    0.0000 |
    7.390     0     0     0.0      0   5999 |   10  7391    0.0062    0.0006    0.0000 |
    7.400     0     0     0.0      0   5999 |   10  7401    0.0088    0.0009    0.0000 |
    7.410     0     0     0.0      0   5999 |   10  7411    0.0069    0.0007    0.0000 |
    7.420     0     1     0.1      1   6000 |   10  7421    0.0067    0.0007    0.0067 |
    7.430     0     0     0.0      0   6000 |   10  7431    0.0069    0.0007    0.0000 |
    7.440     0     0     0.0      0   6000 |   10  7441    0.0070    0.0007    0.0000 |
    7.450     0     0     0.0      0   6000 |   10  7451    0.0074    0.0007    0.0000 |
    7.460     0     0     0.0      0   6000 |   10  7461    0.0075    0.0007    0.0000 |
    7.470     0     1     0.1      1   6001 |   10  7471    0.0068    0.0007    0.0068 |
    7.480     0     0     0.0      0   6001 |   10  7481    0.0059    0.0006    0.0000 |
    7.490     0     0     0.0      0   6001 |   10  7491    0.0085    0.0008    0.0000 |
    7.500     0     0     0.0      0   6001 |   10  7501    0.0080    0.0008    0.0000 |
    7.510     0     0     0.0      0   6001 |   10  7511    0.0067    0.0007    0.0000 |
    7.520     0     0     0.0      0   6001 |   10  7521    0.0063    0.0006    0.0000 |
    7.530     0     1     0.1      1   6002 |   10  7531    0.0080    0.0008    0.0080 |
    7.540     0     0     0.0      0   6002 |   10  7541    0.0067    0.0007    0.0000 |
    7.550     0     0     0.0      0   6002 |   10  7551    0.0067    0.0007    0.0000 |
    7.560     0     0     0.0      0   6002 |   10  7561    0.0065    0.0006    0.0000 |
    7.570     0     1     0.1      1   6003 |   10  7571    0.0070    0.0007    0.0070 |
    7.580     0     0     0.0      0   6003 |   10  7581    0.0079    0.0008    0.0000 |
    7.590     0     0     0.0      0   6003 |   10  7591    0.0064    0.0006    0.0000 |
    7.600     0     0     0.0      0   6003 |   10  7601    0.0072    0.0007    0.0000 |
    7.610     0     0     0.0      0   6003 |   10  7611    0.0064    0.0006    0.0000 |
    7.620     0     1     0.1      1   6004 |   10  7621    0.0085    0.0009    0.0085 |
    7.630     0     0     0.0      0   6004 |   10  7631    0.0066    0.0007    0.0000 |
    7.640     0     0     0.0      0   6004 |   10  7641    0.0061    0.0006    0.0000 |
    7.650     0     0     0.0      0   6004 |   10  7651    0.0072    0.0007    0.0000 |
    7.660     0     1     0.1      1   6005 |   10  7661    0.0064    0.0006    0.0064 |
    7.670     0     0     0.0      0   6005 |   10  7671    0.0077    0.0008    0.0000 |
    7.680     0     0     0.0      0   6005 |   10  7681    0.0063    0.0006    0.0000 |
    7.690     0     0     0.0      0   6005 |   10  7691    0.0064    0.0006    0.0000 |
    7.700     0     0     0.0      0   6005 |   10  7701    0.0066    0.0007    0.0000 |
    7.710     0     0     0.0      0   6005 |   10  7711    0.0089    0.0009    0.0000 |
    7.720     0     1     0.1      1   6006 |   10  7721    0.0061    0.0006    0.0061 |
    7.730     0     0     0.0      0   6006 |   10  7731    0.0066    0.0007    0.0000 |
    7.740     0     0     0.0      0   6006 |   10  7741    0.0064    0.0006    0.0000 |
    7.750     0     0     0.0      0   6006 |   10  7751    0.0065    0.0006    0.0000 |
    7.760     0     0     0.0      0   6006 |   10  7761    0.0084    0.0008    0.0000 |
    7.770     0     1     0.1      1   6007 |   10  7771    0.0068    0.0007    0.0068 |
    7.780     0     0     0.0      0   6007 |   10  7781    0.0065    0.0007    0.0000 |
    7.790     0     0     0.0      0   6007 |   10  7791    0.0067    0.0007    0.0000 |
    7.800     0     0     0.0      0   6007 |   10  7801    0.0089    0.0009    0.0000 |
    7.810     0     0     0.0      0   6007 |   10  7811    0.0066    0.0007    0.0000 |
    7.820     0     1     0.1      1   6008 |   10  7821    0.0062    0.0006    0.0062 |
    7.830     0     0     0.0      0   6008 |   10  7831    0.0068    0.0007    0.0000 |
    7.840     0     0     0.0      0   6008 |   10  7841    0.0071    0.0007    0.0000 |
    7.850     0     1     0.1      1   6009 |   10  7851    0.0083    0.0008    0.0083 |
    7.860     0     0     0.0      0   6009 |   10  7861    0.0061    0.0006    0.0000 |
    7.870     0     0     0.0      0   6009 |   10  7871    0.0067    0.0007    0.0000 |
    7.880     0     0     0.0      0   6009 |   10  7881    0.0058    0.0006    0.0000 |
    7.890     0     0     0.0      0   6009 |   10  7891    0.0081    0.0008    0.0000 |
    7.900     0     1     0.1      1   6010 |   10  7901    0.0075    0.0008    0.0075 |
    7.910     0     0     0.0      0   6010 |   10  7911    0.0063    0.0006    0.0000 |
    7.920     0     0     0.0      0   6010 |   10  7921    0.0067    0.0007    0.0000 |
    7.930     0     0     0.0      0   6010 |   10  7931    0.0072    0.0007    0.0000 |
    7.940     0     1     0.1      1   6011 |   10  7941    0.0081    0.0008    0.0081 |
    7.950     0     0     0.0      0   6011 |   10  7951    0.0063    0.0006    0.0000 |
    7.960     0     0     0.0      0   6011 |   10  7961    0.0068    0.0007    0.0000 |
    7.970     0     0     0.0      0   6011 |   10  7971    0.0071    0.0007    0.0000 |
    7.980     0     0     0.0      0   6011 |   10  7981    0.0083    0.0008    0.0000 |
    7.990     0     0     0.0      0   6011 |   10  7991    0.0068    0.0007    0.0000 |
    8.000     0     0     0.0      0   6011 |   10  8001    0.0067    0.0007    0.0000 |
    8.010     0     1     0.1      1   6012 |   10  8011    0.0074    0.0007    0.0074 |
    8.020     0     0     0.0      0   6012 |   10  8021    0.0084    0.0008    0.0000 |
    8.030     0     0     0.0      0   6012 |   10  8031    0.0072    0.0007    0.0000 |
    8.040     0     1     0.1      1   6013 |   10  8041    0.0069    0.0007    0.0069 |
    8.050     0     0     0.0      0   6013 |   10  8051    0.0057    0.0006    0.0000 |
    8.060     0     0     0.0      0   6013 |   10  8061    0.0065    0.0006    0.0000 |
    8.070     0     0     0.0      0   6013 |   10  8071    0.0082    0.0008    0.0000 |
    8.080     0     0     0.0      0   6013 |   10  8081    0.0065    0.0007    0.0000 |
    8.090     0     0     0.0      0   6013 |   10  8091    0.0064    0.0006    0.0000 |
    8.100     0     0     0.0      0   6013 |   10  8101    0.0058    0.0006    0.0000 |
    8.110     0     1     0.1      1   6014 |   10  8111    0.0077    0.0008    0.0077 |
    8.120     0     0     0.0      0   6014 |   10  8121    0.0074    0.0007    0.0000 |
    8.130     0     0     0.0      0   6014 |   10  8131    0.0067    0.0007    0.0000 |
    8.140     0     0     0.0      0   6014 |   10  8141    0.0069    0.0007    0.0000 |
    8.150     0     0     0.0      0   6014 |   10  8151    0.0067    0.0007    0.0000 |
    8.160     0     1     0.1      1   6015 |   10  8161    0.0086    0.0009    0.0086 |
    8.170     0     0     0.0      0   6015 |   10  8171    0.0066    0.0007    0.0000 |
    8.180     0     0     0.0      0   6015 |   10  8181    0.0057    0.0006    0.0000 |
    8.190     0     0     0.0      0   6015 |   10  8191    0.0072    0.0007    0.0000 |
    8.200     0     1     0.1      1   6016 |   10  8201    0.0081    0.0008    0.0081 |
    8.210     0     0     0.0      0   6016 |   10  8211    0.0071    0.0007    0.0000 |
    8.220     0     0     0.0      0   6016 |   10  8221    0.0066    0.0007    0.0000 |
    8.230     0     0     0.0      0   6016 |   10  8231    0.0063    0.0006    0.0000 |
    8.240     0     1     0.1      1   6017 |   10  8241    0.0073    0.0007    0.0073 |
    8.250     0     0     0.0      0   6017 |   10  8251    0.0082    0.0008    0.0000 |
    8.260     0     0     0.0      0   6017 |   10  8261    0.0060    0.0006    0.0000 |
    8.270     0     0     0.0      0   6017 |   10  8271    0.0066    0.0007    0.0000 |
    8.280     0     0     0.0      0   6017 |   10  8281    0.0054    0.0005    0.0000 |
    8.290     0     0     0.0      0   6017 |   10  8291    0.0083    0.0008    0.0000 |
    8.300     0     0     0.0      0   6017 |   10  8301    0.0078    0.0008    0.0000 |
    8.310     0     1     0.1      1   6018 |   10  8311    0.0069    0.0007    0.0069 |
    8.320     0     0     0.0      0   6018 |   10  8321    0.0066    0.0007    0.0000 |
    8.330     0     0     0.0      0   6018 |   10  8331    0.0064    0.0006    0.0000 |
    8.340     0     0     0.0      0   6018 |   10  8341    0.0085    0.0009    0.0000 |
    8.350     0     1     0.1      1   6019 |   10  8351    0.0070    0.0007    0.0070 |
    8.360     0     1     0.1      1   6020 |   10  8361    0.0067    0.0007    0.0067 |
    8.370     0     1     0.1      1   6021 |   10  8371    0.0069    0.0007    0.0069 |
    8.380     0     0     0.0      0   6021 |   10  8381    0.0079    0.0008    0.0000 |
    8.390     0     0     0.0      0   6021 |   10  8391    0.0070    0.0007    0.0000 |
    8.400     0     0     0.0      0   6021 |   10  8401    0.0070    0.0007    0.0000 |
    8.410     0     0     0.0      0   6021 |   10  8411    0.0066    0.0007    0.0000 |
    8.420     0     1     0.1      1   6022 |   10  8421    0.0086    0.0009    0.0086 |
    8.430     0     0     0.0      0   6022 |   10  8431    0.0085    0.0008    0.0000 |
    8.440     0     0     0.0      0   6022 |   10  8441    0.0088    0.0009    0.0000 |
    8.450     0     0     0.0      0   6022 |   10  8451    0.0068    0.0007    0.0000 |
    8.460     0     0     0.0      0   6022 |   10  8461    0.0077    0.0008    0.0000 |
    8.470     0     0     0.0      0   6022 |   10  8471    0.0065    0.0007    0.0000 |
    8.480     0     0     0.0      0   6022 |   10  8481    0.0062    0.0006    0.0000 |
    8.490     0     0     0.0      0   6022 |   10  8491    0.0065    0.0006    0.0000 |
    8.500     0     1     0.1      1   6023 |   10  8501    0.0058    0.0006    0.0058 |
    8.510     0     0     0.0      0   6023 |   10  8511    0.0083    0.0008    0.0000 |
    8.520     0     0     0.0      0   6023 |   10  8521    0.0071    0.0007    0.0000 |
    8.530     0     0     0.0      0   6023 |   10  8531    0.0069    0.0007    0.0000 |
    8.540     0     0     0.0      0   6023 |   10  8541    0.0065    0.0006    0.0000 |
    8.550     0     0     0.0      0   6023 |   10  8551    0.0055    0.0005    0.0000 |
    8.560     0     0     0.0      0   6023 |   10  8561    0.0084    0.0008    0.0000 |
    8.570     0     0     0.0      0   6023 |   10  8571    0.0076    0.0008    0.0000 |
    8.580     0     1     0.1      1   6024 |   10  8581    0.0067    0.0007    0.0067 |
    8.590     0     0     0.0      0   6024 |   10  8591    0.0063    0.0006    0.0000 |
    8.600     0     0     0.0      0   6024 |   10  8601    0.0075    0.0007    0.0000 |
    8.610     0     0     0.0      0   6024 |   10  8611    0.0069    0.0007    0.0000 |
    8.620     0     0     0.0      0   6024 |   10  8621    0.0071    0.0007    0.0000 |
    8.630     0     1     0.1      1   6025 |   10  8631    0.0063    0.0006    0.0063 |
    8.640     0     0     0.0      0   6025 |   10  8641    0.0070    0.0007    0.0000 |
    8.650     0     0     0.0      0   6025 |   10  8651    0.0078    0.0008    0.0000 |
    8.660     0     0     0.0      0   6025 |   10  8661    0.0065    0.0006    0.0000 |
    8.670     0     0     0.0      0   6025 |   10  8671    0.0065    0.0007    0.0000 |
    8.680     0     0     0.0      0   6025 |   10  8681    0.0064    0.0006    0.0000 |
    8.690     0     1     0.1      1   6026 |   10  8691    0.0093    0.0009    0.0093 |
    8.700     0     0     0.0      0   6026 |   10  8701    0.0066    0.0007    0.0000 |
    8.710     0     0     0.0      0   6026 |   10  8711    0.0062    0.0006    0.0000 |
    8.720     0     0     0.0      0   6026 |   10  8721    0.0065    0.0007    0.0000 |
    8.730     0     1     0.1      1   6027 |   10  8731    0.0068    0.0007    0.0068 |
    8.740     0     0     0.0      0   6027 |   10  8741    0.0082    0.0008    0.0000 |
    8.750     0     0     0.0      0   6027 |   10  8751    0.0062    0.0006    0.0000 |
    8.760     0     0     0.0      0   6027 |   10  8761    0.0064    0.0006    0.0000 |
    8.770     0     0     0.0      0   6027 |   10  8771    0.0067    0.0007    0.0000 |
    8.780     0     1     0.1      1   6028 |   10  8781    0.0079    0.0008    0.0079 |
    8.790     0     0     0.0      0   6028 |   10  8791    0.0074    0.0007    0.0000 |
    8.800     0     0     0.0      0   6028 |   10  8801    0.0062    0.0006    0.0000 |
    8.810     0     0     0.0      0   6028 |   10  8811    0.0065    0.0007    0.0000 |
    8.820     0     0     0.0      0   6028 |   10  8821    0.0068    0.0007    0.0000 |
    8.830     0     1     0.1      1   6029 |   10  8831    0.0090    0.0009    0.0090 |
    8.840     0     0     0.0      0   6029 |   10  8841    0.0069    0.0007    0.0000 |
    8.850     0     0     0.0      0   6029 |   10  8851    0.0057    0.0006    0.0000 |
    8.860     0     0     0.0      0   6029 |   10  8861    0.0061    0.0006    0.0000 |
    8.870     0     0     0.0      0   6029 |   10  8871    0.0076    0.0008    0.0000 |
    8.880     0     1     0.1      1   6030 |   10  8881    0.0069    0.0007    0.0069 |
    8.890     0     0     0.0      0   6030 |   10  8891    0.0065    0.0006    0.0000 |
    8.900     0     0     0.0      0   6030 |   10  8901    0.0056    0.0006    0.0000 |
    8.910     0     0     0.0      0   6030 |   10  8911    0.0056    0.0006    0.0000 |
    8.920     0     0     0.0      0   6030 |   10  8921    0.0078    0.0008    0.0000 |
    8.930     0     1     0.1      1   6031 |   10  8931    0.0070    0.0007    0.0070 |
    8.940     0     0     0.0      0   6031 |   10  8941    0.0065    0.0007    0.0000 |
    8.950     0     0     0.0      0   6031 |   10  8951    0.0066    0.0007    0.0000 |
    8.960     0     0     0.0      0   6031 |   10  8961    0.0069    0.0007    0.0000 |
    8.970     0     0     0.0      0   6031 |   10  8971    0.0080    0.0008    0.0000 |
    8.980     0     0     0.0      0   6031 |   10  8981    0.0066    0.0007    0.0000 |
    8.990     0     1     0.1      1   6032 |   10  8991    0.0069    0.0007    0.0069 |
    9.000     0     0     0.0      0   6032 |   10  9001    0.0068    0.0007    0.0000 |
    9.010     0     0     0.0      0   6032 |   10  9011    0.0082    0.0008    0.0000 |
    9.020     0     0     0.0      0   6032 |   10  9021    0.0071    0.0007    0.0000 |
    9.030     0     0     0.0      0   6032 |   10  9031    0.0072    0.0007    0.0000 |
    9.040     0     1     0.1      1   6033 |   10  9041    0.0074    0.0007    0.0074 |
    9.050     0     0     0.0      0   6033 |   10  9051    0.0071    0.0007    0.0000 |
    9.060     0     0     0.0      0   6033 |   10  9061    0.0074    0.0007    0.0000 |
    9.070     0     0     0.0      0   6033 |   10  9071    0.0069    0.0007    0.0000 |
    9.080     0     0     0.0      0   6033 |   10  9081    0.0063    0.0006    0.0000 |
    9.090     0     0     0.0      0   6033 |   10  9091    0.0066    0.0007    0.0000 |
    9.100     0     0     0.0      0   6033 |   10  9101    0.0080    0.0008    0.0000 |
    9.110     0     1     0.1      1   6034 |   10  9111    0.0067    0.0007    0.0067 |
    9.120     0     0     0.0      0   6034 |   10  9121    0.0069    0.0007    0.0000 |
    9.130     0     0     0.0      0   6034 |   10  9131    0.0054    0.0005    0.0000 |
    9.140     0     0     0.0      0   6034 |   10  9141    0.0068    0.0007    0.0000 |
    9.150     0     0     0.0      0   6034 |   10  9151    0.0085    0.0008    0.0000 |
    9.160     0     0     0.0      0   6034 |   10  9161    0.0067    0.0007    0.0000 |
    9.170     0     0     0.0      0   6034 |   10  9171    0.0062    0.0006    0.0000 |
    9.180     0     1     0.1      1   6035 |   10  9181    0.0071    0.0007    0.0071 |
    9.190     0     0     0.0      0   6035 |   10  9191    0.0083    0.0008    0.0000 |
    9.200     0     0     0.0      0   6035 |   10  9201    0.0068    0.0007    0.0000 |
    9.210     0     0     0.0      0   6035 |   10  9211    0.0064    0.0006    0.0000 |
    9.220     0     0     0.0      0   6035 |   10  9221    0.0063    0.0006    0.0000 |
    9.230     0     0     0.0      0   6035 |   10  9231    0.0075    0.0008    0.0000 |
    9.240     0     1     0.1      1   6036 |   10  9241    0.0088    0.0009    0.0088 |
    9.250     0     0     0.0      0   6036 |   10  9251    0.0065    0.0006    0.0000 |
    9.260     0     0     0.0      0   6036 |   10  9261    0.0069    0.0007    0.0000 |
    9.270     0     0     0.0      0   6036 |   10  9271    0.0061    0.0006    0.0000 |
    9.280     0     0     0.0      0   6036 |   10  9281    0.0085    0.0009    0.0000 |
    9.290     0     1     0.1      1   6037 |   10  9291    0.0066    0.0007    0.0066 |
    9.300     0     0     0.0      0   6037 |   10  9301    0.0062    0.0006    0.0000 |
    9.310     0     0     0.0      0   6037 |   10  9311    0.0059    0.0006    0.0000 |
    9.320     0     0     0.0      0   6037 |   10  9321    0.0066    0.0007    0.0000 |
    9.330     0     0     0.0      0   6037 |   10  9331    0.0084    0.0008    0.0000 |
    9.340     0     1     0.1      1   6038 |   10  9341    0.0062    0.0006    0.0062 |
    9.350     0     0     0.0      0   6038 |   10  9351    0.0071    0.0007    0.0000 |
    9.360     0     0     0.0      0   6038 |   10  9361    0.0064    0.0006    0.0000 |
    9.370     0     0     0.0      0   6038 |   10  9371    0.0067    0.0007    0.0000 |
    9.380     0     0     0.0      0   6038 |   10  9381    0.0078    0.0008    0.0000 |
    9.390     0     0     0.0      0   6038 |   10  9391    0.0063    0.0006    0.0000 |
    9.400     0     0     0.0      0   6038 |   10  9401    0.0068    0.0007    0.0000 |
    9.410     0     1     0.1      1   6039 |   10  9411    0.0065    0.0007    0.0065 |
    9.420     0     0     0.0      0   6039 |   10  9421    0.0089    0.0009    0.0000 |
    9.430     0     0     0.0      0   6039 |   10  9431    0.0069    0.0007    0.0000 |
    9.440     0     0     0.0      0   6039 |   10  9441    0.0060    0.0006    0.0000 |
    9.450     0     0     0.0      0   6039 |   10  9451    0.0067    0.0007    0.0000 |
    9.460     0     0     0.0      0   6039 |   10  9461    0.0071    0.0007    0.0000 |
    9.470     0     1     0.1      1   6040 |   10  9471    0.0081    0.0008    0.0081 |
    9.480     0     0     0.0      0   6040 |   10  9481    0.0080    0.0008    0.0000 |
    9.490     0     0     0.0      0   6040 |   10  9491    0.0061    0.0006    0.0000 |
    9.500     0     0     0.0      0   6040 |   10  9501    0.0072    0.0007    0.0000 |
    9.510     0     0     0.0      0   6040 |   10  9511    0.0088    0.0009    0.0000 |
    9.520     0     1     0.1      1   6041 |   10  9521    0.0065    0.0006    0.0065 |
    9.530     0     0     0.0      0   6041 |   10  9531    0.0057    0.0006    0.0000 |
    9.540     0     0     0.0      0   6041 |   10  9541    0.0057    0.0006    0.0000 |
    9.550     0     0     0.0      0   6041 |   10  9551    0.0075    0.0007    0.0000 |
    9.560     0     0     0.0      0   6041 |   10  9561    0.0069    0.0007    0.0000 |
    9.570     0     1     0.1      1   6042 |   10  9571    0.0064    0.0006    0.0064 |
    9.580     0     0     0.0      0   6042 |   10  9581    0.0067    0.0007    0.0000 |
    9.590     0     0     0.0      0   6042 |   10  9591    0.0069    0.0007    0.0000 |
    9.600     0     0     0.0      0   6042 |   10  9601    0.0079    0.0008    0.0000 |
    9.610     0     0     0.0      0   6042 |   10  9611    0.0063    0.0006    0.0000 |
    9.620     0     1     0.1      1   6043 |   10  9621    0.0071    0.0007    0.0071 |
    9.630     0     0     0.0      0   6043 |   10  9631    0.0062    0.0006    0.0000 |
    9.640     0     0     0.0      0   6043 |   10  9641    0.0094    0.0009    0.0000 |
    9.650     0     0     0.0      0   6043 |   10  9651    0.0071    0.0007    0.0000 |
    9.660     0     1     0.1      1   6044 |   10  9661    0.0068    0.0007    0.0068 |
    9.670     0     0     0.0      0   6044 |   10  9671    0.0056    0.0006    0.0000 |
    9.680     0     0     0.0      0   6044 |   10  9681    0.0067    0.0007    0.0000 |
    9.690     0     0     0.0      0   6044 |   10  9691    0.0087    0.0009    0.0000 |
    9.700     0     0     0.0      0   6044 |   10  9701    0.0069    0.0007    0.0000 |
    9.710     0     1     0.1      1   6045 |   10  9711    0.0060    0.0006    0.0060 |
    9.720     0     0     0.0      0   6045 |   10  9721    0.0069    0.0007    0.0000 |
    9.730     0     0     0.0      0   6045 |   10  9731    0.0078    0.0008    0.0000 |
    9.740     0     0     0.0      0   6045 |   10  9741    0.0068    0.0007    0.0000 |
    9.750     0     0     0.0      0   6045 |   10  9751    0.0067    0.0007    0.0000 |
    9.760     0     1     0.1      1   6046 |   10  9761    0.0067    0.0007    0.0067 |
    9.770     0     0     0.0      0   6046 |   10  9771    0.0074    0.0007    0.0000 |
    9.780     0     0     0.0      0   6046 |   10  9781    0.0076    0.0008    0.0000 |
    9.790     0     0     0.0      0   6046 |   10  9791    0.0067    0.0007    0.0000 |
    9.800     0     0     0.0      0   6046 |   10  9801    0.0066    0.0007    0.0000 |
    9.810     0     1     0.1      1   6047 |   10  9811    0.0068    0.0007    0.0068 |
    9.820     0     0     0.0      0   6047 |   10  9821    0.0087    0.0009    0.0000 |
    9.830     0     0     0.0      0   6047 |   10  9831    0.0062    0.0006    0.0000 |
    9.840     0     0     0.0      0   6047 |   10  9841    0.0077    0.0008    0.0000 |
    9.850     0     0     0.0      0   6047 |   10  9851    0.0067    0.0007    0.0000 |
    9.860     0     0     0.0      0   6047 |   10  9861    0.0072    0.0007    0.0000 |
    9.870     0     1     0.1      1   6048 |   10  9871    0.0078    0.0008    0.0078 |
    9.880     0     0     0.0      0   6048 |   10  9881    0.0067    0.0007    0.0000 |
    9.890     0     0     0.0      0   6048 |   10  9891    0.0064    0.0006    0.0000 |
    9.900     0     0     0.0      0   6048 |   10  9901    0.0069    0.0007    0.0000 |
    9.910     0     1     0.1      1   6049 |   10  9911    0.0086    0.0009    0.0086 |
    9.920     0     0     0.0      0   6049 |   10  9921    0.0065    0.0007    0.0000 |
    9.930     0     0     0.0      0   6049 |   10  9931    0.0067    0.0007    0.0000 |
    9.940     0     0     0.0      0   6049 |   10  9941    0.0070    0.0007    0.0000 |
    9.950     0     0     0.0      0   6049 |   10  9951    0.0073    0.0007    0.0000 |
    9.960     0     1     0.1      1   6050 |   10  9961    0.0078    0.0008    0.0078 |
    9.970     0     0     0.0      0   6050 |   10  9971    0.0088    0.0009    0.0000 |
    9.980     0     0     0.0      0   6050 |   10  9981    0.0074    0.0007    0.0000 |
    9.990     0     0     0.0      0   6050 |   10  9991    0.0069    0.0007    0.0000 |
   10.000     0     0     0.0      0   6050 |   10 10001    0.0079    0.0008    0.0000 |
